id,cloudy,rain,shine,sunrise
cloudy1.jpg,0.9938472214993275,0.00040155356615247876,0.004265566044562277,0.0014856588899575046
cloudy10.jpg,0.9948976401654968,0.001115318507170292,0.0036661134161669355,0.00032092791116615846
cloudy100.jpg,0.97338342018906,0.011366483249219114,0.013108961326912968,0.002141135234807946
cloudy11.jpg,0.9481540680779079,0.03002143024492292,0.02178612584302913,3.837583414007207e-05
cloudy12.jpg,0.9499030803468902,0.030786787067745906,0.008319089022909164,0.01099104356245492
cloudy13.jpg,0.969427742920707,0.0062641960341596825,0.016388833735947083,0.00791922730918611
cloudy14.jpg,0.9672841161032233,3.6594245341866597e-06,0.0014601397385111275,0.03125208473373126
cloudy15.jpg,0.9915720263623377,8.318152060270285e-06,0.008399937347143694,1.9718138458343613e-05
cloudy16.jpg,0.9539645404013942,0.00012801460767833763,0.031229387837700143,0.014678057153227179
cloudy17.jpg,0.9889281871370368,0.00013929185179233368,0.007931749813230544,0.003000771197940301
cloudy18.jpg,0.9972816848439044,3.5925180046632045e-07,0.00012313708324796296,0.002594818821047192
cloudy19.jpg,0.9733910221156786,0.0011030846854572101,0.0007065373579672186,0.024799355840897142
cloudy2.jpg,0.9899462079926827,0.008082359526615535,0.0012208218137235967,0.0007506106669782337
cloudy20.jpg,0.9763676818811461,0.003644098149893504,0.018080109104060164,0.001908110864900366
cloudy21.jpg,0.9695364541502187,0.0007701852472825197,0.00036419906178826244,0.02932916154071053
cloudy22.jpg,0.9677779945834047,0.00041873227005982173,0.009885922544131606,0.021917350602404004
cloudy23.jpg,0.9767510204045735,0.00023441779146379793,0.02105592896434449,0.00195863283961826
cloudy24.jpg,0.9544241479317435,0.007808984088838464,0.02719221477114047,0.010574653208277529
cloudy25.jpg,0.9592840846116656,0.016239944461167027,0.010480158595472484,0.013995812331694632
cloudy26.jpg,0.9602819104971898,0.02005788520977881,0.01712635976297653,0.002533844530055034
cloudy27.jpg,0.969123708231211,0.021461527658098525,0.0012179768007038474,0.008196787309986634
cloudy28.jpg,0.9918681908516561,2.352744014588611e-05,1.169436945064484e-05,0.008096587338747492
cloudy29.jpg,0.9986677681919712,2.3404466886159103e-05,0.001042496115237141,0.00026633122590549117
cloudy3.jpg,0.9773517017381709,0.00015935904224715868,0.0028690713464428206,0.019619867873139088
cloudy30.jpg,0.9963410623131614,2.373276928152783e-05,0.00019749030898687825,0.0034377146085701605
cloudy31.jpg,0.9792721001066044,0.000495467133459583,0.005370540316194961,0.014861892443741156
cloudy32.jpg,0.9961286434200747,1.1749765653093299e-07,0.00020419554095321178,0.0036670435413157483
cloudy33.jpg,0.9879713974159879,4.6266515246564273e-05,0.0014922496505854112,0.010490086418179962
cloudy34.jpg,0.9963410623131614,2.373276928152783e-05,0.00019749030898687825,0.0034377146085701605
cloudy35.jpg,0.9795012141203707,0.001389325820206725,0.016274349212880672,0.0028351108465418363
cloudy36.jpg,0.9989097785855177,0.00035372915571429,8.660999303831714e-05,0.0006498822657297524
cloudy37.jpg,0.9381566215795888,0.00015605733786746098,0.002772003350284054,0.05891531773225985
cloudy38.jpg,0.9918681908516561,2.352744014588611e-05,1.169436945064484e-05,0.008096587338747492
cloudy39.jpg,0.969123708231211,0.021461527658098525,0.0012179768007038474,0.008196787309986634
cloudy4.jpg,0.9657561823299762,0.02154947530611055,0.005712766798391812,0.006981575565521345
cloudy40.jpg,0.9960970232005294,6.132385541949433e-07,0.0003680621407311172,0.003534301420185068
cloudy41.jpg,0.9980863363844333,5.989595708812151e-06,0.0001758853645687391,0.0017317886552889734
cloudy42.jpg,0.9613559701630318,0.00017124474059178386,0.01768414640412182,0.02078863869225471
cloudy43.jpg,0.9824390386120085,0.0005030089066853109,0.01019981603684095,0.006858136444465314
cloudy44.jpg,0.9436360164304535,0.0002316472518634533,0.0025943059262066217,0.05353803039147656
cloudy45.jpg,0.9793379046832571,0.006082986812808236,0.0005630168476868199,0.014016091656247736
cloudy46.jpg,0.9956365257622108,0.0010912085382661309,0.0027186791843013584,0.0005535865152215634
