id,0,1,2,3
cloudy002.jpg,0.9999981012648881,3.3570171244002465e-08,6.147639412796303e-08,1.8036885465392527e-06
cloudy003.jpg,0.9980161594953999,2.4604996450241465e-08,0.0018832920930647568,0.00010052380653905732
cloudy004.jpg,0.9999637334504634,2.0680467397553627e-07,3.604374425067208e-05,1.600061210541232e-08
cloudy005.jpg,0.9987202030337281,2.2642575301662005e-07,0.00019170926525949832,0.0010878612752594741
cloudy006.jpg,0.961240198770901,0.00033928017980880973,0.031615553579084306,0.006804967470205848
cloudy007.jpg,0.9996552681956999,3.9982679269017394e-07,3.7228358777890686e-06,0.00034060914162952285
cloudy008.jpg,0.9985416715593393,2.5959146503247753e-10,0.001458214764114442,1.1341695493012055e-07
cloudy009.jpg,0.9998401729636575,1.765795124721533e-08,0.00015978846070364863,2.0917687530530916e-08
cloudy010.jpg,0.9811384155546147,3.417895970754089e-07,0.018571873585526522,0.000289369070261811
cloudy011.jpg,0.9704719383200259,1.8515915807530828e-05,0.02086326734238264,0.008646278421783723
cloudy012.jpg,0.9999999762445234,9.202308091657576e-10,1.6492458868437394e-08,6.342786932092743e-09
cloudy013.jpg,0.9969753357137974,1.1894294603897003e-06,0.0030127610697941215,1.0713786948026196e-05
cloudy014.jpg,0.9904025514181038,0.00011442247301374427,2.0085211623445034e-05,0.009462940897258998
cloudy015.jpg,0.9986239194902746,1.8295133929315124e-05,8.044706993641953e-05,0.0012773383058596744
cloudy1.jpg,0.9999977489004459,7.67231586681503e-13,2.188070895250201e-06,6.302789185254367e-08
cloudy10.jpg,0.9970601870034183,1.3506732065806408e-07,3.790614078159904e-05,0.0029017717884794723
cloudy100.jpg,0.990031335100005,0.0032215567732110633,0.006602013931292662,0.00014509419549152075
cloudy11.jpg,0.18779421738249674,0.00034293129393187335,0.8116346856991924,0.00022816562437897496
cloudy12.jpg,0.05143921416998918,4.453169977793044e-06,0.9485135055689893,4.282709104380015e-05
cloudy13.jpg,0.9826038646024844,4.571826261391389e-06,0.01739132903053521,2.345407190423837e-07
cloudy14.jpg,0.9594566507125973,4.63035514234646e-08,0.02833115936111395,0.012212143622737263
cloudy15.jpg,0.9767733042180611,1.1240359785387142e-06,0.023225568888052134,2.8579082384176723e-09
cloudy16.jpg,0.99877878031458,6.723498528377572e-07,0.0012201711608873682,3.761746795951507e-07
cloudy17.jpg,0.879772453352872,1.1258866091973855e-07,0.1201783182244496,4.911583401758814e-05
cloudy18.jpg,0.9994888428335685,1.0477644989776981e-08,0.0004722407731272459,3.8905915659256027e-05
cloudy19.jpg,0.996985498111723,0.002730516260470709,0.0002838533641252758,1.3226368100870015e-07
cloudy2.jpg,0.994255946333877,2.346749758719973e-06,1.784313538007514e-05,0.005723863780983925
cloudy20.jpg,0.9999688629933685,1.2106741356493287e-06,2.6593154888285795e-05,3.333177607365129e-06
cloudy21.jpg,0.9985231032710802,8.737562408766921e-08,0.0001653853819696442,0.0013114239713261089
cloudy22.jpg,0.9862425406047128,7.491159403112252e-08,0.0004842072760718859,0.013273177207621237
cloudy23.jpg,0.9999467784788222,3.4382445603482125e-10,9.117163624382334e-06,4.410401372918785e-05
cloudy24.jpg,0.9991021455459537,1.5570858672130527e-06,0.00089434188006792,1.9554881113812024e-06
cloudy25.jpg,0.9999516097024498,1.9720528135900123e-05,2.8488849274493222e-05,1.809201399783781e-07
cloudy26.jpg,0.07772353201335139,0.00034839470072640217,0.90677404204063,0.01515403124529217
cloudy27.jpg,0.991839660962215,0.008102734066476987,2.4306976037129e-05,3.329799527095749e-05
cloudy28.jpg,0.9954312425069661,1.6120491247344353e-08,1.4901087080485192e-08,0.004568726471455361
cloudy29.jpg,0.9997383930869613,1.664453009177336e-07,7.457062379614061e-05,0.00018686984394170842
cloudy3.jpg,0.6212002958648922,1.8677300482556907e-06,0.3189281931146721,0.05986964329038754
cloudy30.jpg,0.9990074282417171,9.014781182150087e-09,1.039923749851535e-09,0.0009925617035780644
cloudy31.jpg,0.29380421868999396,0.4287888733604824,0.005238891889566646,0.27216801605995705
cloudy32.jpg,0.9993365160538529,2.9532013310315687e-13,0.0006634839414147643,4.437146073232397e-12
cloudy33.jpg,0.9980182737785679,0.00012208126853145213,0.0018580476687168573,1.5972841839173261e-06
